,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
220,1286483486610608128,1286483486610608128,1595556539000.0,2020-07-24 02:08:59,+0000,,"ASK PM MODIJI/RBI/FINANCE MANISTER WHY BIGGEST BANK SCANDAL TOTAL BANKING SYSTAM &amp; ECONOMY DESTROYED BY BAD POLICY : Bank Frauds In india: RBI Says Bank Fraud Of 1.5 Lakh Crore Last Year-18 सरकारी बैंकों को 1.5 लाख करोड़ का चूना, जानें किसे कितना बड़ा झटका  https://t.co/YSmU3cvfuY",und,[],[],952201895031926784,952201895031926784,Pravinumraniya1,MUDIVADI GOVT FOR UDHYOGPATI ?,5,02,https://twitter.com/Pravinumraniya1/status/1286483486610608128,['https://navbharattimes.indiatimes.com/business/business-news/bank-fraud-of-1-5-lakh-crore-last-year-says-rbi/articleshow/77127890.cms?utm_source=twitter&utm_campaign=nbtmobile&utm_medium=referral'],[],0,,False,0,0,0,https://twitter.com/ZeeNews/status/1286480463289184257,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
221,1286483275779719169,1286483275779719169,1595556489000.0,2020-07-24 02:08:09,+0000,,"ASK PM MODIJI/RBI/FINANCE MANISTER WHY BIGGEST BANK SCANDAL TOTAL BANKING SYSTAM &amp; ECONOMY DESTROYED BY BAD POLICY : Bank Frauds In india: RBI Says Bank Fraud Of 1.5 Lakh Crore Last Year-18 सरकारी बैंकों को 1.5 लाख करोड़ का चूना, जानें किसे कितना बड़ा झटका  https://t.co/YSmU3cvfuY",und,[],[],952201895031926784,952201895031926784,Pravinumraniya1,MUDIVADI GOVT FOR UDHYOGPATI ?,5,02,https://twitter.com/Pravinumraniya1/status/1286483275779719169,['https://navbharattimes.indiatimes.com/business/business-news/bank-fraud-of-1-5-lakh-crore-last-year-says-rbi/articleshow/77127890.cms?utm_source=twitter&utm_campaign=nbtmobile&utm_medium=referral'],[],0,,False,0,0,0,https://twitter.com/CNBC_Awaaz/status/1286480661126057986,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
222,1286483093419749376,1286483093419749376,1595556445000.0,2020-07-24 02:07:25,+0000,,"ASK PM MODIJI/RBI/FINANCE MANISTER WHY BIGGEST BANK SCANDAL TOTAL BANKING SYSTAM &amp; ECONOMY DESTROYED BY BAD POLICY : Bank Frauds In india: RBI Says Bank Fraud Of 1.5 Lakh Crore Last Year-18 सरकारी बैंकों को 1.5 लाख करोड़ का चूना, जानें किसे कितना बड़ा झटका  https://t.co/YSmU3cvfuY",und,[],[],952201895031926784,952201895031926784,Pravinumraniya1,MUDIVADI GOVT FOR UDHYOGPATI ?,5,02,https://twitter.com/Pravinumraniya1/status/1286483093419749376,['https://navbharattimes.indiatimes.com/business/business-news/bank-fraud-of-1-5-lakh-crore-last-year-says-rbi/articleshow/77127890.cms?utm_source=twitter&utm_campaign=nbtmobile&utm_medium=referral'],[],0,,False,0,0,0,https://twitter.com/AmarUjalaNews/status/1286480755057598464,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
223,1286482831846203392,1286482831846203392,1595556383000.0,2020-07-24 02:06:23,+0000,,"ASK PM MODIJI/RBI/FINANCE MANISTER WHY BIGGEST BANK SCANDAL TOTAL BANKING SYSTAM &amp; ECONOMY DESTROYED BY BAD POLICY : Bank Frauds In india: RBI Says Bank Fraud Of 1.5 Lakh Crore Last Year-18 सरकारी बैंकों को 1.5 लाख करोड़ का चूना, जानें किसे कितना बड़ा झटका  https://t.co/YSmU3cvfuY",und,[],[],952201895031926784,952201895031926784,Pravinumraniya1,MUDIVADI GOVT FOR UDHYOGPATI ?,5,02,https://twitter.com/Pravinumraniya1/status/1286482831846203392,['https://navbharattimes.indiatimes.com/business/business-news/bank-fraud-of-1-5-lakh-crore-last-year-says-rbi/articleshow/77127890.cms?utm_source=twitter&utm_campaign=nbtmobile&utm_medium=referral'],[],0,,False,0,0,0,https://twitter.com/TOIIndiaNews/status/1286481485654941696,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
224,1286482586336784384,1286482586336784384,1595556324000.0,2020-07-24 02:05:24,+0000,,"ASK PM MODIJI/RBI/FINANCE MANISTER WHY BIGGEST BANK SCANDAL TOTAL BANKING SYSTAM &amp; ECONOMY DESTROYED BY BAD POLICY : Bank Frauds In india: RBI Says Bank Fraud Of 1.5 Lakh Crore Last Year-18 सरकारी बैंकों को 1.5 लाख करोड़ का चूना, जानें किसे कितना बड़ा झटका  https://t.co/YSmU3cvfuY",und,[],[],952201895031926784,952201895031926784,Pravinumraniya1,MUDIVADI GOVT FOR UDHYOGPATI ?,5,02,https://twitter.com/Pravinumraniya1/status/1286482586336784384,['https://navbharattimes.indiatimes.com/business/business-news/bank-fraud-of-1-5-lakh-crore-last-year-says-rbi/articleshow/77127890.cms?utm_source=twitter&utm_campaign=nbtmobile&utm_medium=referral'],[],0,,False,0,0,0,https://twitter.com/FinancialXpress/status/1286481383280410632,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
225,1286482416643657736,1286482416643657736,1595556284000.0,2020-07-24 02:04:44,+0000,,"ASK PM MODIJI/RBI/FINANCE MANISTER WHY BIGGEST BANK SCANDAL TOTAL BANKING SYSTAM &amp; ECONOMY DESTROYED BY BAD POLICY : Bank Frauds In india: RBI Says Bank Fraud Of 1.5 Lakh Crore Last Year-18 सरकारी बैंकों को 1.5 लाख करोड़ का चूना, जानें किसे कितना बड़ा झटका  https://t.co/YSmU3cvfuY",und,[],[],952201895031926784,952201895031926784,Pravinumraniya1,MUDIVADI GOVT FOR UDHYOGPATI ?,5,02,https://twitter.com/Pravinumraniya1/status/1286482416643657736,['https://navbharattimes.indiatimes.com/business/business-news/bank-fraud-of-1-5-lakh-crore-last-year-says-rbi/articleshow/77127890.cms?utm_source=twitter&utm_campaign=nbtmobile&utm_medium=referral'],[],0,,False,0,0,0,https://twitter.com/FinancialXpress/status/1286481425890340864,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
226,1286482301350629376,1286482301350629376,1595556256000.0,2020-07-24 02:04:16,+0000,,"ASK PM MODIJI/RBI/FINANCE MANISTER WHY BIGGEST BANK SCANDAL TOTAL BANKING SYSTAM &amp; ECONOMY DESTROYED BY BAD POLICY : Bank Frauds In india: RBI Says Bank Fraud Of 1.5 Lakh Crore Last Year-18 सरकारी बैंकों को 1.5 लाख करोड़ का चूना, जानें किसे कितना बड़ा झटका  https://t.co/YSmU3cvfuY",und,[],[],952201895031926784,952201895031926784,Pravinumraniya1,MUDIVADI GOVT FOR UDHYOGPATI ?,5,02,https://twitter.com/Pravinumraniya1/status/1286482301350629376,['https://navbharattimes.indiatimes.com/business/business-news/bank-fraud-of-1-5-lakh-crore-last-year-says-rbi/articleshow/77127890.cms?utm_source=twitter&utm_campaign=nbtmobile&utm_medium=referral'],[],0,,False,0,0,0,https://twitter.com/JPNadda/status/1286334880205266944,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
227,1286482170484150273,1286482170484150273,1595556225000.0,2020-07-24 02:03:45,+0000,,"ASK PM MODIJI/RBI/FINANCE MANISTER WHY BIGGEST BANK SCANDAL TOTAL BANKING SYSTAM &amp; ECONOMY DESTROYED BY BAD POLICY : Bank Frauds In india: RBI Says Bank Fraud Of 1.5 Lakh Crore Last Year-18 सरकारी बैंकों को 1.5 लाख करोड़ का चूना, जानें किसे कितना बड़ा झटका  https://t.co/YSmU3cvfuY",und,[],[],952201895031926784,952201895031926784,Pravinumraniya1,MUDIVADI GOVT FOR UDHYOGPATI ?,5,02,https://twitter.com/Pravinumraniya1/status/1286482170484150273,['https://navbharattimes.indiatimes.com/business/business-news/bank-fraud-of-1-5-lakh-crore-last-year-says-rbi/articleshow/77127890.cms?utm_source=twitter&utm_campaign=nbtmobile&utm_medium=referral'],[],0,,False,0,0,0,https://twitter.com/PiyushGoyal/status/1286309056135794688,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
228,1286481500267937793,1286388090227941376,1595556065000.0,2020-07-24 02:01:05,+0000,,"@prafullaketkar @narendramodi ASK PM MODIJI/RBI/FINANCE MANISTER WHY BIGGEST BANK SCANDAL TOTAL BANKING SYSTAM &amp; ECONOMY DESTROYED BY BAD POLICY : Bank Frauds In india: RBI Says Bank Fraud Of 1.5 Lakh Crore Last Year-18 सरकारी बैंकों को 1.5 लाख करोड़ का चूना, जानें किसे कितना बड़ा झटका  https://t.co/YSmU3cvfuY",und,[],[],952201895031926784,952201895031926784,Pravinumraniya1,MUDIVADI GOVT FOR UDHYOGPATI ?,5,02,https://twitter.com/Pravinumraniya1/status/1286481500267937793,['https://navbharattimes.indiatimes.com/business/business-news/bank-fraud-of-1-5-lakh-crore-last-year-says-rbi/articleshow/77127890.cms?utm_source=twitter&utm_campaign=nbtmobile&utm_medium=referral'],[],0,,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,"[{'screen_name': 'prafullaketkar', 'name': 'prafulla ketkar 🇮🇳', 'id': '2261350952'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,
229,1286480322339586048,1286480322339586048,1595555785000.0,2020-07-24 01:56:25,+0000,,"ASK PM MODIJI/RBI/FINANCE MANISTER WHY BIGGEST BANK SCANDAL TOTAL BANKING SYSTAM &amp; ECONOMY DESTROYED BY BAD POLICY : Bank Frauds In india: RBI Says Bank Fraud Of 1.5 Lakh Crore Last Year-18 सरकारी बैंकों को 1.5 लाख करोड़ का चूना, जानें किसे कितना बड़ा झटका  https://t.co/YSmU3cvfuY",und,[],[],952201895031926784,952201895031926784,Pravinumraniya1,MUDIVADI GOVT FOR UDHYOGPATI ?,5,01,https://twitter.com/Pravinumraniya1/status/1286480322339586048,['https://navbharattimes.indiatimes.com/business/business-news/bank-fraud-of-1-5-lakh-crore-last-year-says-rbi/articleshow/77127890.cms?utm_source=twitter&utm_campaign=nbtmobile&utm_medium=referral'],[],0,,False,0,1,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
230,1285424357800460294,1285424353543196672,1595304023000.0,2020-07-21 04:00:23,+0000,,"Spend to fight the virus or to keep the economy alive is a major policy factor India faces, #RBI has done its best or to say only it has worked in keeping the economy alive.    While Govt scrambles to get money through all means, disinvestment, debts.. etc.   Brace for impact.",en,['rbi'],[],113256817,113256817,kathaipoma,youknowwho,2,04,https://twitter.com/kathaipoma/status/1285424357800460294,[],[],0,,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
231,1281850784653639681,1281850784653639681,1594452017000.0,2020-07-11 07:20:17,+0000,,"Indian economy's medium-term outlook remains uncertain: RBI Governor  https://t.co/zeLNcMAogn Policy responses by the central bank appear to have worked so far, but going forward the situation would need even more careful assessment, said Reserve Bank of India Governor Shaktikan…  https://t.co/BTdODM6YAR",en,[],[],2959348868,2959348868,ankushchhabra53,Ankush Chhabra,6,07,https://twitter.com/ankushchhabra53/status/1281850784653639681,['https://bit.ly/328mbfg'],['https://pbs.twimg.com/media/EcoMfwOWsAAkSXi.jpg'],1,https://pbs.twimg.com/media/EcoMfwOWsAAkSXi.jpg,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
232,1281461726664249345,1281461726664249345,1594359258000.0,2020-07-10 05:34:18,+0000,,The interest rates on home loans have been falling since the Reserve Bank of India (RBI) started reducing policy rates to revive the economy. Don't miss this! Purchase your Dream Home from  https://t.co/C3P9z6OB4w  #Homeonline #HomeLoan #Realestate  https://t.co/ccq0lFt5uS,en,"['homeonline', 'homeloan', 'realestate']",[],3648585133,3648585133,_homeonline,Homeonline,5,05,https://twitter.com/_homeonline/status/1281461726664249345,['http://Homeonline.com'],['https://pbs.twimg.com/media/Eciqh-xU8AEFm6u.jpg'],1,https://pbs.twimg.com/media/Eciqh-xU8AEFm6u.jpg,False,2,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
233,1276704073610260485,1276704073610260485,1593224945000.0,2020-06-27 02:29:05,+0000,,@narendramodi @PMOIndia MODIji SUCH JOB POLICY WILL  BOOST JOBS .ECONOMY TO GROW BY CREATING DEMAND.FOCUS ON COLLEGE CERTIFICATES IS A BRAIN DEAD IDEA OF HRD MANTRI  @RSSorg @HRDMinistry  @DrRPNishank @AmitShah  @ficci_india @FollowCII @nsitharaman @ianuragthakur @RBI @Swamy39  https://t.co/ORRZ8ygU6r,en,[],[],2509305493,2509305493,ashok5422000,ashok nair,6,02,https://twitter.com/ashok5422000/status/1276704073610260485,[],['https://pbs.twimg.com/media/EbfDkxwU8AENQQ5.jpg'],1,https://pbs.twimg.com/media/EbfDkxwU8AENQQ5.jpg,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
234,1276568273715367937,1276542381035106306,1593192568000.0,2020-06-26 17:29:28,+0000,,@VijayRe55805023 @Shashank_1902 @yippeekiyay_dk @sambitswaraj Who said fake money ban...RBI said it is increasing 50%..And rest r RSS agenda...not India's agenda.. it beneficiary only for BJP and RSS not India.. India suffering badly. Sinking economy.. disaster foreign policy hatred every where total messed up.,en,[],[],954322008745025536,954322008745025536,Garimaojha3,Sugandha,5,17,https://twitter.com/Garimaojha3/status/1276568273715367937,[],[],0,,False,3,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,"[{'screen_name': 'yippeekiyay_dk', 'name': 'Mr.Fixit', 'id': '1239890903143047168'}, {'screen_name': 'sambitswaraj', 'name': 'Sambit Patra', 'id': '1368737382'}]",,,,
235,1275853441756286976,1275853441756286976,1593022139000.0,2020-06-24 18:08:59,+0000,,"👉As India Unlocks, Economic Indicators improve 👉Prompt policy measures by #rbi  &amp; Govt spawn green shoots in economy. 👉Glimpses of improvement in Economic Indicators in various sectors…  https://t.co/7DWIuxliOa",en,['rbi'],[],1266395363474317312,1266395363474317312,TaxesIndian,INDIAN TAXES,3,18,https://twitter.com/TaxesIndian/status/1275853441756286976,['https://www.instagram.com/p/CB081SwHg0m/?igshid=1b051mgf427jo'],[],0,,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
236,1275753205499035653,1275753205499035653,1592998241000.0,2020-06-24 11:30:41,+0000,,"As India Unlocks, Economic Indicators improve. Prompt policy measures by @RBI &amp; Govt spawn green shoots in economy. #AatmaNirbharBharat #IndiaFightsCorona  https://t.co/GjzN0VDc8Q",en,"['aatmanirbharbharat', 'indiafightscorona']",[],2177366923,2177366923,KumariDiya,Diya Kumari,3,11,https://twitter.com/KumariDiya/status/1275753205499035653,[],"['https://pbs.twimg.com/media/EbRix34XkAIrzdu.jpg', 'https://pbs.twimg.com/media/EbRix3yXkAE6bUH.jpg', 'https://pbs.twimg.com/media/EbRix4wX0AEl1QC.jpg', 'https://pbs.twimg.com/media/EbRix5JWkAAIS4x.jpg']",1,https://pbs.twimg.com/media/EbRix34XkAIrzdu.jpg,False,76,2,11,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
237,1275702749942996995,1275702749942996995,1592986211000.0,2020-06-24 08:10:11,+0000,,"As India Unlocks, Economic Indicators improve  Prompt policy measures by @RBI &amp; Govt spawn green shoots in economy. #AatmaNirbharBharat #IndiaFightsCorona  For more details➡️  https://t.co/yxShJEdoZe  https://t.co/x6CIUk6gTf",en,"['aatmanirbharbharat', 'indiafightscorona']",[],880312688592551936,880312688592551936,RajeshA26251880,Rajesh Arora,3,08,https://twitter.com/RajeshA26251880/status/1275702749942996995,['https://pib.gov.in/PressReleasePage.aspx?PRID=1633531'],['https://pbs.twimg.com/media/EbQ04U7XgAUn15Z.jpg'],1,https://pbs.twimg.com/media/EbQ04U7XgAUn15Z.jpg,False,0,0,2,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
238,1275694222054694921,1275694222054694921,1592984178000.0,2020-06-24 07:36:18,+0000,,"RT FinMinIndia: As India Unlocks, Economic Indicators improve  Prompt policy measures by RBI &amp; Govt spawn green shoots in economy. #AatmaNirbharBharat #IndiaFightsCorona  For more details➡️  https://t.co/CCxQfUj9LI  https://t.co/yE008QsmK5",en,"['aatmanirbharbharat', 'indiafightscorona']",[],146778983,146778983,shreesainathcon,Tax Advocate Lalitbhai P. Khakhar (Sairam),3,07,https://twitter.com/shreesainathcon/status/1275694222054694921,['https://pib.gov.in/PressReleasePage.aspx?PRID=1633531'],['https://pbs.twimg.com/media/EbPkgp8U4AACR41.jpg'],1,https://pbs.twimg.com/media/EbPkgp8U4AACR41.jpg,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
239,1275689692936232960,1275689692936232960,1592983098000.0,2020-06-24 07:18:18,+0000,,"RT FinMinIndia: As India Unlocks, Economic Indicators improve  Prompt policy measures by RBI &amp; Govt spawn green shoots in economy. #AatmaNirbharBharat #IndiaFightsCorona  For more details➡️  https://t.co/sEMpIYIIgC  https://t.co/PrgCCdCmCz",en,"['aatmanirbharbharat', 'indiafightscorona']",[],828582801767268353,828582801767268353,aptenco,Apte and Co,3,07,https://twitter.com/aptenco/status/1275689692936232960,['https://pib.gov.in/PressReleasePage.aspx?PRID=1633531'],['https://pbs.twimg.com/media/EbPkgp8U4AACR41.jpg'],1,https://pbs.twimg.com/media/EbPkgp8U4AACR41.jpg,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
240,1275689179939311627,1275689179939311627,1592982976000.0,2020-06-24 07:16:16,+0000,,"As India Unlocks, Economic Indicators improve  Prompt policy measures by RBI &amp; Govt spawn green shoots in economy. #AatmaNirbharBharat #IndiaFightsCorona  For more details➡️  https://t.co/yEhInweuyO  https://t.co/PY8MOxacD2",en,"['aatmanirbharbharat', 'indiafightscorona']",[],62867385,62867385,bhavesh_khona,Bhavesh Khona,3,07,https://twitter.com/bhavesh_khona/status/1275689179939311627,['https://pib.gov.in/PressReleasePage.aspx?PRID=1633531'],['https://pbs.twimg.com/media/EbPkgp8U4AACR41.jpg'],1,https://pbs.twimg.com/media/EbPkgp8U4AACR41.jpg,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
241,1275668158947504128,1275668158947504128,1592977964000.0,2020-06-24 05:52:44,+0000,,"@RBI must be admitted that in India the front-loaded #monetarypolicy that reduced the #policyrate has not triggered much #investment #response, confirming that we have a weak #monetary policy #transmission mechanism.  What is your opinion?  #economy #indianeconomy #economics #rbi",en,"['monetarypolicy', 'policyrate', 'investment', 'response', 'monetary', 'transmission', 'economy', 'indianeconomy', 'economics', 'rbi']",[],3175539157,3175539157,sanat_ecoholics,Sanat Shrivastava,3,05,https://twitter.com/sanat_ecoholics/status/1275668158947504128,[],[],0,,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
242,1275646778570874881,1275646778570874881,1592972867000.0,2020-06-24 04:27:47,+0000,,"As India Unlocks, Economic Indicators improve  Prompt policy measures by @RBI &amp; Govt spawn green shoots in economy. #AatmaNirbharBharat #IndiaFightsCorona  For more details➡️  https://t.co/e0ira2zd1J  https://t.co/Zp9zuqUChJ",en,"['aatmanirbharbharat', 'indiafightscorona']",[],2910850705,2910850705,surjit38,Surjit Singh,3,04,https://twitter.com/surjit38/status/1275646778570874881,['https://pib.gov.in/PressReleasePage.aspx?PRID=1633531'],['https://pbs.twimg.com/media/EbQB9YHXsAUfJVn.jpg'],1,https://pbs.twimg.com/media/EbQB9YHXsAUfJVn.jpg,False,3,0,1,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
243,1275629545534734336,1275629545534734336,1592968758000.0,2020-06-24 03:19:18,+0000,,"As India Unlocks, Economic Indicators improve  Prompt policy measures by @RBI &amp; Govt spawn green shoots in economy. #AatmaNirbharBharat #IndiaFightsCorona  For more details➡️  https://t.co/cpNkPpR44l  https://t.co/tovN8WLsGu",en,"['aatmanirbharbharat', 'indiafightscorona']",[],4752707640,4752707640,ROBChandigarh,ROB Chandigarh,3,03,https://twitter.com/ROBChandigarh/status/1275629545534734336,['https://pib.gov.in/PressReleasePage.aspx?PRID=1633531'],['https://pbs.twimg.com/media/EbPyT2mVAAAnp_v.jpg'],1,https://pbs.twimg.com/media/EbPyT2mVAAAnp_v.jpg,False,6,1,8,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
244,1275623950437892096,1275623950437892096,1592967424000.0,2020-06-24 02:57:04,+0000,,"As India Unlocks, Economic Indicators improve  Prompt policy measures by @RBI &amp; Govt spawn green shoots in economy. #AatmaNirbharBharat #IndiaFightsCorona  For more details➡️  https://t.co/RxLlem6VcJ  https://t.co/U4OHFFXMPG",en,"['aatmanirbharbharat', 'indiafightscorona']",[],1248638149493846016,1248638149493846016,FOBUdhampur,"Field Outreach Bureau,Udhampur(J&K)",3,02,https://twitter.com/FOBUdhampur/status/1275623950437892096,['https://pib.gov.in/PressReleasePage.aspx?PRID=1633531'],['https://pbs.twimg.com/media/EbPtFwRUcAAvxy1.jpg'],1,https://pbs.twimg.com/media/EbPtFwRUcAAvxy1.jpg,False,1,0,1,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
245,1275618639907979264,1275618639907979264,1592966158000.0,2020-06-24 02:35:58,+0000,,"As India Unlocks, Economic Indicators improve  Prompt policy measures by @RBI &amp; Govt spawn green shoots in economy. #AatmaNirbharBharat #IndiaFightsCorona  For more details➡️  https://t.co/1VFuysIcLq  https://t.co/o1SXl1dhPE",en,"['aatmanirbharbharat', 'indiafightscorona']",[],2613904818,2613904818,FinMinIndia,Ministry of Finance,3,02,https://twitter.com/FinMinIndia/status/1275618639907979264,['https://pib.gov.in/PressReleasePage.aspx?PRID=1633531'],['https://pbs.twimg.com/media/EbPkgp8U4AACR41.jpg'],1,https://pbs.twimg.com/media/EbPkgp8U4AACR41.jpg,False,390,33,155,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
246,1275342361581715456,1275342361581715456,1592900288000.0,2020-06-23 08:18:08,+0000,,"RT FinMinIndia: As India Unlocks, Economic Indicators improve  Prompt policy measures by RBI &amp; Govt spawn green shoots in economy  Structural reforms &amp; welfare measures will help build on these &amp; lead us towards #AatmaNirbharBharat &amp; a strong vibrant economy. (1/n)  ➡️ https:…",en,['aatmanirbharbharat'],[],828582801767268353,828582801767268353,aptenco,Apte and Co,2,08,https://twitter.com/aptenco/status/1275342361581715456,[],[],0,,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
247,1275341929123807232,1275341929123807232,1592900185000.0,2020-06-23 08:16:25,+0000,,"As India Unlocks, Economic Indicators improve  Prompt policy measures by RBI &amp; Govt spawn green shoots in economy  Structural reforms &amp; welfare measures will help build on these &amp; lead us towards #AatmaNirbharBharat &amp; a strong vibrant economy. (1/n)  ➡️ https://t.co/yEhInweuyO",en,['aatmanirbharbharat'],[],62867385,62867385,bhavesh_khona,Bhavesh Khona,2,08,https://twitter.com/bhavesh_khona/status/1275341929123807232,['https://pib.gov.in/PressReleasePage.aspx?PRID=1633531'],[],0,,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
248,1275339563607699458,1275339563607699458,1592899621000.0,2020-06-23 08:07:01,+0000,,India : Increase in Economic Activity-Improvement in Economic Indicators  Prompt Policy measures by Government and RBI in a calibrated manner to reinvigorate the economy at the earliest with minimal damage  Commitment of Government towards both structural… https://t.co/dktX24FwCD,en,[],[],712306422,712306422,irupeshbomali,Rupeshkumar Bomali,2,08,https://twitter.com/irupeshbomali/status/1275339563607699458,['https://lnkd.in/dDE5iNM'],[],0,,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
249,1275331817231593472,1275331817231593472,1592897774000.0,2020-06-23 07:36:14,+0000,,"RT FinMinIndia: As India Unlocks, Economic Indicators improve  Prompt policy measures by RBI &amp; Govt spawn green shoots in economy  Structural reforms &amp; welfare measures will help build on these &amp; lead us towards #AatmaNirbharBharat &amp; a strong vibrant economy. (1/n)  ➡️ https:…",en,['aatmanirbharbharat'],[],146778983,146778983,shreesainathcon,Tax Advocate Lalitbhai P. Khakhar (Sairam),2,07,https://twitter.com/shreesainathcon/status/1275331817231593472,[],[],0,,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
250,1275328555686064128,1275328555686064128,1592896996000.0,2020-06-23 07:23:16,+0000,,"As India Unlocks, Economic Indicators improve  Prompt policy measures by @RBI &amp; Govt spawn green shoots in economy  Structural reforms &amp; welfare measures will help build on these &amp; lead us towards #AatmaNirbharBharat &amp; a strong vibrant economy. (1/n)  ➡️ https://t.co/1VFuysIcLq",en,['aatmanirbharbharat'],[],2613904818,2613904818,FinMinIndia,Ministry of Finance,2,07,https://twitter.com/FinMinIndia/status/1275328555686064128,['https://pib.gov.in/PressReleasePage.aspx?PRID=1633531'],[],0,,False,580,50,163,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
251,1275320497266278400,1275320497266278400,1592895075000.0,2020-06-23 06:51:15,+0000,,Increase in Economic Activity-Improvement in Economic Indicators Prompt Policy measures by Government and RBI in a calibrated manner to reinvigorate the economy at the earliest with minimal damage  @FinMinIndia  @PIB_India  @DGNorthEast  @PIB_Guwahati   https://t.co/sSs5XuHXMs,en,[],[],902067067104354306,902067067104354306,PIBAgartala,PIB in Tripura,2,06,https://twitter.com/PIBAgartala/status/1275320497266278400,['https://pib.gov.in/PressReleseDetail.aspx?PRID=1633531'],[],0,,False,0,0,1,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
252,1275320103718907904,1275320103718907904,1592894981000.0,2020-06-23 06:49:41,+0000,,Increase in Economic Activity-Improvement in Economic Indicators; Prompt Policy measures by Govt and RBI in a calibrated manner to reinvigorate the economy at the earliest with minimal damage  Details:  https://t.co/8WNWEqI1Kq  @FinMinIndia @PIB_India @MIB_India @mygovindia,en,[],[],1218115722,1218115722,PIB_Guwahati,PIB in Assam,2,06,https://twitter.com/PIB_Guwahati/status/1275320103718907904,['https://pib.gov.in/PressReleasePage.aspx?PRID=1633531'],[],0,,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
253,1275280150964232193,1275280150964232193,1592885456000.0,2020-06-23 04:10:56,+0000,,@rahulkanwal @sardesairajdeep Do Indians have right to have one full prime time debate on rising fuel prices? 17th day in a row. Is this only way left to run economy ? Do we need better economic policy ? Do India deserve economist as RBI chief instead of Historian #NamoNomics,en,['namonomics'],[],140685319,140685319,PardeepThakur_,Pardeep Singh,2,04,https://twitter.com/PardeepThakur_/status/1275280150964232193,[],[],0,,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
254,1272475186328039424,1272475186328039424,1592216700000.0,2020-06-15 10:25:00,+0000,,#Indian #India #RBI #policy #economy #finance #BREAKING #business #emploi #Headlines #Newsfile   India’s falling prices give RBI room to ease policy further  https://t.co/lPY6BKgqUT,en,"['indian', 'india', 'rbi', 'policy', 'economy', 'finance', 'breaking', 'business', 'emploi', 'headlines', 'newsfile']",[],1056412858328657920,1056412858328657920,Jessy20095303,Jaspreet,1,10,https://twitter.com/Jessy20095303/status/1272475186328039424,['https://tinyurl.com/y4vzf6z9'],[],0,,False,0,0,0,,"['India', 'Economy', 'Policy', 'RBI']",,,,,,,[],,,,
